,decam_g,decam_r,pmra_unc_present,pmdec_unc_present,pmra_unc_10yr,pmdec_unc_10yr,vr_unc
28,20.92582327647589,20.754149047092948,1.396721499107382,1.2068758584520096,209.5082248661073,181.03137876780144,5.530930105178825
247,20.927042601779767,20.7553233458865,1.398210825340274,1.2081627519930522,209.7316238010411,181.22441279895784,5.5358167509499
16,20.927695009941672,20.7559516623128,1.39900838458039,1.2088519051228612,209.85125768705848,181.32778576842915,5.538434094963342
461,20.928053111722,20.75629654032629,1.3994463618724142,1.2092303515208238,209.9169542808621,181.3845527281236,5.539871538945144
42,20.92853553284181,20.756761146889588,1.4000366160593507,1.2097403769833224,210.0054924089026,181.4610565474984,5.541808910457741
148,20.928633457673392,20.756855455611976,1.400156461453562,1.2098439327123012,210.0234692180343,181.4765899068452,5.542202296545666
121,20.932205778578307,20.7602958600024,1.4045358274088902,1.213628045042633,210.68037411133352,182.04420675639497,5.556582318460858
90,20.93235317998436,20.76043781825811,1.4047168380642,1.2137844523079009,210.70752570963,182.06766784618512,5.557176891094315
69,20.93248725897472,20.76056694606028,1.4048815099237335,1.2139267415845851,210.73222648856003,182.08901123768777,5.557717809432805
278,20.932607570672275,20.76068281495995,1.4050292904655184,1.2140544354507876,210.75439356982776,182.10816531761813,5.558203254395998
385,20.93392207926037,20.76194878216673,1.4066449842182225,1.2154505203439012,210.9967476327334,182.3175780515852,5.563511373004271
150,20.934748088591974,20.762744289123304,1.4076612504816384,1.2163286533287945,211.1491875722457,182.44929799931916,5.566850837274879
382,20.934929123067743,20.76291860359945,1.4078840861471027,1.2165212006513797,211.18261292206537,182.47818009770697,5.567583062685904
504,20.93685558198577,20.76476880486609,1.4102576646004212,1.2185721567906551,211.5386496900632,182.78582351859828,5.575372448682606
343,20.93694822626469,20.76485778188014,1.4103719169467697,1.218670879691869,211.55578754201545,182.80063195378037,5.575747461971604
277,20.94222457147401,20.76992526631918,1.4168949726238815,1.2243073064419947,212.53424589358224,183.6460959662992,5.597168992862714
88,20.94345407326789,20.77110609906629,1.4184195320694415,1.2256246442153425,212.7629298104162,183.84369663230132,5.602178641284762
246,20.94426710012215,20.771886942769463,1.4194286164863643,1.2264965715270526,212.91429247295463,183.97448572905788,5.605495088572976
452,20.945126380171025,20.77271220876396,1.4204959273180184,1.2274188109835305,213.07438909770275,184.1128216475296,5.609003449185208
141,20.94770823818777,20.77519186557272,1.423707923719151,1.2301942253495577,213.55618855787264,184.52913380243365,5.619564999600509
245,20.94889058293597,20.776327407955822,1.4251813811858882,1.231467407044117,213.77720717788324,184.72011105661755,5.624411658830754
31,20.951718750177044,20.77904362399488,1.42871238892252,1.2345184719815947,214.306858338378,185.1777707972392,5.636030578766282
102,20.953069897046444,20.78034128657454,1.4304025563545806,1.2359789079180357,214.5603834531871,185.39683618770536,5.641594304164181
457,20.95309149158944,20.780362026311284,1.4304295862890712,1.236002263880848,214.56443794336067,185.4003395821272,5.641683293178966
169,20.95675985298776,20.783877632076106,1.4350290730372703,1.2399765776729812,215.25436095559056,185.9964866509472,5.656812242578514
72,20.95743846237588,20.784526245014696,1.4358816312961502,1.2407132542267707,215.38224469442252,186.1069881340156,5.659613312346754
290,20.960574365245275,20.78752353212993,1.4398282746646125,1.244123460632529,215.97424119969187,186.6185190948794,5.672584481929014
241,20.9614885756147,20.78839733182176,1.4409809824522273,1.2451194896917304,216.14714736783407,186.76792345375955,5.676374410546295
454,20.963721550535183,20.790531602950853,1.4438005650254804,1.2475558280317256,216.57008475382204,187.13337420475884,5.685647434509192
506,20.964825978961777,20.791587212525062,1.4451972686691064,1.248762688461655,216.77959030036592,187.31440326924823,5.690242302385558
35,20.96620467729088,20.79290496849829,1.4469428147130852,1.2502709758200443,217.0414222069628,187.54064637300667,5.695986090512235
462,20.969291036815218,20.79585490222409,1.45085842475828,1.253654367024145,217.628763713742,188.04815505362168,5.708875805750364
418,20.97228222340981,20.798713869932147,1.4546638995578964,1.2569425928218718,218.1995849336845,188.5413889232808,5.721409905183503
220,20.973254027280163,20.79964271732968,1.455902509174757,1.2580128477335282,218.3853763762136,188.7019271600292,5.725490987345817
492,20.97641088951323,20.802660037345568,1.459933717586561,1.2614961249048924,218.9900576379841,189.22441873573385,5.7387783658082085
43,20.976503743453733,20.80274878687993,1.460052466084527,1.2615987328303198,219.00786991267907,189.239809924548,5.739169891660305
469,20.97759500122276,20.8037918079768,1.4614488067421447,1.2628052796121445,219.21732101132173,189.42079194182165,5.743774264166938
71,20.97779680493687,20.803984691397392,1.4617071821287255,1.2630285360141411,219.2560773193088,189.4542804021212,5.744626345863798
442,20.97820724706292,20.804376990823485,1.4622328313905366,1.2634827378034734,219.33492470858047,189.522410670521,5.746359951531176
508,20.98530141432697,20.811153213006644,1.4713496542568534,1.271360380862718,220.702448138528,190.7040571294077,5.776436749156885
420,20.98651040194488,20.81230616469313,1.4729092776081325,1.2727080165740172,220.93639164121984,190.90620248610256,5.781581097262051
212,20.98825987074208,20.81397454654444,1.4751692042378997,1.274660768710418,221.27538063568497,191.1991153065627,5.789037348269377
304,20.988883682117176,20.814569444594927,1.4759759094825295,1.2753578246984965,221.3963864223794,191.30367370477447,5.791699505529343
501,20.989227344860154,20.81489717875301,1.4764205275022009,1.2757420092009308,221.46307912533013,191.3613013801396,5.793166889091239
133,20.996162354847577,20.82151075472544,1.485422851098597,1.2835207159978168,222.81342766478957,192.5281073996725,5.822896925277892
503,20.996275580221766,20.82161873216391,1.4855703051762226,1.2836481277736291,222.83554577643335,192.5472191660444,5.823384197917132
341,20.997177906232885,20.82247923584555,1.4867459581076747,1.284663983219253,223.0118937161512,192.69959748288792,5.827269581778855
5,20.999076260060924,20.82428960198591,1.489222534021439,1.2868039371641558,223.38338010321576,193.02059057462336,5.835456407070211
